event_image-src,event_venue,event_link,event_link-href,event_title1,event_start,event_end,event_organizer,event_title2,event_text,event_cost__0,event_category__Exposición__Galerías,event_maplink__1,event_id
"http://www.artbarcelona.es/wp-content/uploads/2015/11/Phoenix-of-The-Seven-Mountains-2014-Oleo-sobre-lienzo-180-x-240-cm.jpg","Galería Marlborough","","http://www.artbarcelona.es/es/exposiciones/el-poder-de-los-origenes/","Ahmet Güneştekin","","05.11.15 – 12.12.15","Galería Marlborough","El poder de los orígenes","Marlborough Barcelona se complace en presentar El poder de los orígenes, una exposición de Ahmet Güneştekin.
A través de una veintena de obras recientes, vibrantes, misteriosas y rotundas la muestra recoge la particular visión del mundo del artista.
Como indica Daniel Giralt-Miracle en el texto introductorio del catálogo, Ahmet Güneştekin es “un artista realmente distinto, autor de unas creaciones que tanto en su forma como en su fondo responden a unas insólitas formulaciones, que en nada se asemejan a las preconizadas por los grandes núcleos europeos o americanos de las últimas décadas.”
Sus obras están impregnadas por un trasfondo mitológico, muy relacionado con los cuentos tradicionales kurdos así como los grandes mitos clásicos. Güneştekin conjuga y armoniza estos referentes al plasmarlos en sus creaciones. En sus obras la luz se abre paso incluso cuando aplica colores oscuros. Generalmente vemos en sus piezas una circunferencia que además de representar el sol es la firma del artista. En esta muestra presentamos dos de sus líneas de trabajo:
Por un lado los óleos sobre tela en los que Güneştekin tras extender una primera capa de pintura negra uniforme, la retira en gran parte, reelaborando la obra, casi punto a punto. El hilo de pintura negra es modulado creando una textura única. Estas obras vivamente coloreadas muestran en un primer plano elementos geométricos como franjas verticales, horizontales, curvas o circulares que suelen producir una ilusión de movimiento. En un segundo plano con frecuencia revelan figuras o animales legendarios.
Por otro lado se podrán ver en la muestra varias piezas de la poderosa serie Encounter. En estas contundentes obras Güneştekin juega entrelazando las letras de Constantinopla (Konstantiniyye en turco otomano) con el perfil de esta ciudad y diversas fotografías. En algunas de estas creaciones, precisamente en las llamadas Encounter Konstantiniyye Günestekin emplea espejos, de este modo, tal como lo observa Giralt-Miracle, el artista apela e incorpora al espectador a su obra.","null","null","null","http://www.artbarcelona.es/es/exposiciones/el-poder-de-los-origenes/"
"http://www.artbarcelona.es/wp-content/uploads/2015/09/Francesc-Ruiz-1.jpg","Galería Estrany – de la Mota","","","Francesc Ruiz","01.10.15 – 30.11.15","01.10.15 – 30.11.15","Galería Estrany – de la Mota","Francesc Ruiz: Los Alrededores","","null","null","null","http://www.artbarcelona.es/es/exposiciones/francesc-ruiz-los-alrededores/"
"http://www.artbarcelona.es/wp-content/uploads/2015/09/Meaux-24-avril-2004.jpg","Galería Senda","","http://www.artbarcelona.es/es/exposiciones/destruccion/","Mathieu Pernot","","01.09.15 – 21.11.15","Galería Senda","Destrucción","En Destrucción, Mathieu Pernot propone un relato fotográfico que tiene su origen en el gesto de la destrucción y cuestiona la memoria a través de las imágenes de lo que desaparece.
En la primera sala, se muestra la serie Le feu (El Fuego), donde arde una caravana que perteneció a una familia de gitanos cuyos rostros aparecen dramáticamente iluminados por las llamas en una serie de retratos. Se convierte así en una memoria que sobrevive a la programada desaparición de la misma: tradicionalmente, estas comunidades nómadas prefieren no dejar rastros ni huellas en la historia. Rehúyen de nuestro concepto habitual de la memoria. No tuvieron nunca voluntad de perdurar y menos aun de exhibirse públicamente.
La muestra presenta también la serie del Grand Ensemble, concepto urbanístico nacido tras la segunda guerra mundial en Francia. Por contagio este fenómeno influyó en toda Europa y también aquí. En Barcelona se desarrolló la construcción de las barriadas periféricas, sobre todo en los años 60. El Grand Ensemble define una forma urbana que acoge un gran número de habitantes y se caracteriza por el carácter repetitivo de sus edificios. Esta serie está dividida en dos sub-series, las postales de Le meilleur des mondes y las Implosions. Las postales son imágenes ampliadas de una colección de tarjetas de los años 60 y que visibilizan la gran utopía urbana del progreso social. Las Implosions son el contrapunto de las postales: fotografías de la destrucción programada de dichos edificios periféricos, fruto del fracaso de esa utopía, dentro del programa de renovación urbanística que se lleva a cabo a partir del año 2000. Se trata de un archivo que apela a la historia colectiva y la destrucción de los edificios es, en este caso, un gesto político en sí mismo.
Las series presentadas constituyen una reflexión sobre la desaparición y al mismo tiempo muestran, mediante la colección de archivos fotográficos, los elementos constitutivos de la memoria a través de las imágenes. Nos hablan de la necesidad de un grupo o de una sociedad, de operar su propia destrucción para poder seguir adelante. Cuestionan también la capacidad de la fotografía, en sus diferentes usos, para construir un relato memorial de lo que ya no existe.","null","null","null","http://www.artbarcelona.es/es/exposiciones/destruccion/"
"http://www.artbarcelona.es/wp-content/uploads/2015/11/Waning-moon_2014_resina-poliester_150x150x501.jpg","3 Punts Galería","","","Samuel Salcedo","08.10.15 – 27.11.15","08.10.15 – 27.11.15","3 Punts Galería","“Dust” (escultura)","","null","null","null","http://www.artbarcelona.es/es/exposiciones/dust-escultura/"
"http://www.artbarcelona.es/wp-content/uploads/2015/09/KHM-MULLICAN-8203-small.jpg","ProjecteSD","","","Matt Mullican","01.10.15 – 14.11.15","01.10.15 – 14.11.15","ProjecteSD","The Meaning of Things","","null","null","null","http://www.artbarcelona.es/es/exposiciones/the-meaning-of-things/"
"http://www.artbarcelona.es/wp-content/uploads/2015/09/muurtekening-Pictura-2014-small.jpg","Ana Mas Projects","","","Irene van de Mheen, Lucia C. Pino","01.10.15 – 20.11.15","01.10.15 – 20.11.15","Ana Mas Projects","Place, no emphasis","","null","null","null","http://www.artbarcelona.es/es/exposiciones/place-no-emphasis/"
"http://www.artbarcelona.es/wp-content/uploads/2015/09/yot_195_300_cm1.jpg","Galería Balaguer","","","Diego Pujal","01.10.15 – 30.11.15","01.10.15 – 30.11.15","Galería Balaguer","Espín","","null","null","null","http://www.artbarcelona.es/es/exposiciones/espin/"
"http://www.artbarcelona.es/wp-content/uploads/2015/09/CF036501-small1.jpg","Galería Trama","","","Ángel Marcos","01.10.15 – 30.11.15","01.10.15 – 30.11.15","Galería Trama","Alrededor del sueño 5. Barcelona","","null","null","null","http://www.artbarcelona.es/es/exposiciones/alrededor-del-sueno-5-barcelona/"
"http://www.artbarcelona.es/wp-content/uploads/2015/09/ibarrola-artbarcelona.jpg","Galería Eude","","","Agustín Ibarrola","06.10.15 – 31.12.15","06.10.15 – 31.12.15","Galería Eude","Ibarrola, obra sobre papel y escultura","","null","null","null","http://www.artbarcelona.es/es/exposiciones/ibarrola-obra-sobre-papel-y-escultura/"
"http://www.artbarcelona.es/wp-content/uploads/2015/09/Triangle.jpg","NoguerasBlanchard","","","Mladen Stilinović","01.10.15 – 24.12.15","01.10.15 – 24.12.15","NoguerasBlanchard","White – Skin","","null","null","null","http://www.artbarcelona.es/es/exposiciones/white-skin/"
"http://www.artbarcelona.es/wp-content/uploads/2015/10/Ref.-3034-Esteban-Vicente.jpg","Galería Alejandro Sales","","http://www.artbarcelona.es/es/exposiciones/carta-de-otono/","Joan Miró, Equipo 57, Esteban Vicente, Eduard Arbós, Miguel Condé, Estrada, Pep Duran, Carlos García-Alix, Carmen Calvo, Fernando Bellver, Zush, Ernesto Neto, Artigau, Lena Salvatori, Lluís C. Pericó, Leticia Feduchi, Riera i Aragó.","","01.10.15 – 13.11.15","Galería Alejandro Sales","Carta de Otoño","Exposición colectiva","null","null","null","http://www.artbarcelona.es/es/exposiciones/carta-de-otono/"
